url,titre,description,prix_numeric,couleurs,matières,type,image
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB117_2CRW_F0244_V_MON,Sac Beau En Cuir Toundra | Miu Miu,"Le cuir doux et lisse met en valeur les nuances et les détails du sac Beau, tels que les ornements métalliques dorés, tandis que le logo lettres estampé signe le design de sa note iconique.",2950.0,"['doré', 'dorés', 'toundra']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB117/2CRWF0244/5BB117_2CRW_F0244_V_MON_SLF.jpg
https://www.miumiu.com/fr/fr/p/pull-a-col-polo-en-cachemire-et-laine/MMLA61_16ON_F0JQG_S_OOO,Pull À Col Polo En Cachemire Et Laine Gris Ardoise/bleu Aviateur | Miu Miu,"Ce pull en cachemire et laine est doté d’un col polo et d’un logo brodé. Il a été confectionné selon des techniques intarsia spéciales et affiche des contrastes de couleur marqués, évoquant les effets de superposition emblématiques de la garde-robe Miu Miu. ",2000.0,"['bleu', 'gris', 'blé']","['laine', 'cachemire']",Pull,https://www.miumiu.com/content/dam/miumiubkg_products/M/MML/MMLA61/16ONF0JQG/MMLA61_16ON_F0JQG_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/boxer-en-popeline-a-carreaux/SP9460_16MK_F0QY6_S_OOO,Boxer En Popeline À Carreaux Céleste+bleu | Miu Miu,"Élément iconique de la garde-robe Miu Miu revisité avec un motif à carreaux, ce boxer en popeline se prête à la superposition et aux contrastes de styles. ",770.0,"['bleu', 'lin']",['lin'],Boxer,https://www.miumiu.com/content/dam/miumiubkg_products/S/SP9/SP9460/16MKF0QY6/SP9460_16MK_F0QY6_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/baskets-en-cuir-nappa-plume/5E114E_038_F0304_F_005,Baskets En Cuir Nappa Plume Ivoire | Miu Miu,"Ces baskets en cuir nappa élégantes, ultra légères et polyvalentes sont signées du logo sur la languette et le talon, ajoutant une touche iconique.",710.0,['ivoire'],['cuir'],Baskets,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E1/5E114E/038F0304/5E114E_038_F0304_F_005_SLR.jpg
https://www.miumiu.com/fr/fr/p/sac-a-main-beau-en-cuir/5BB172_2CRW_F0NBL_V_OOO,Sac À Main Beau En Cuir Bruyère | Miu Miu,"Le cuir doux et lisse met en valeur la nuance et les détails du sac Beau, tels que les ornements métalliques dorés, tandis que le logo lettres estampé apporte une touche de finition iconique.",2750.0,"['doré', 'dorés', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiu_products/5/5BB/5BB172/2CRWF0NBL/5BB172_2CRW_F0NBL_V_OOO_SLF.png
https://www.miumiu.com/fr/fr/p/blouson-en-tissu-technique-a-carreaux-vichy/ML1190_16QY_F0WZU_S_OOO,Blouson En Tissu Technique À Carreaux Vichy Craie/orange | Miu Miu,"Ce blouson en tissu technique présente un motif vichy de style contemporain. La palette de couleurs et les détails, qui rappellent l’univers des scouts, le rendent parfait pour créer un look superposé ou unique. ",2400.0,['orange'],['coton'],Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1190/16QYF0WZU/ML1190_16QY_F0WZU_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/escarpins-en-cuir-nappa/5I374E_EFX_F0002_F_055,Escarpins En Cuir Nappa Noir | Miu Miu,L’escarpin classique est revisité dans une version en cuir nappa souple et léger. L’élastique et le logo estampé discret ajoutent une touche de style et de caractère.,920.0,['noir'],['cuir'],Escarpins,https://www.miumiu.com/content/dam/miumiubkg_products/5/5I3/5I374E/EFXF0002/5I374E_EFX_F0002_F_055_SLR.jpg
https://www.miumiu.com/fr/fr/p/chemise-en-popeline-avec-foulard/MK1917_10RG_F0241_S_OOO,Chemise En Popeline Avec Foulard Kaki | Miu Miu,"Revisitant un essentiel de la garde-robe dans le plus pur style Miu Miu, cette chemise classique en popeline pour homme est ornée de détails uniques tels que les poches avant et le foulard amovible. ",1100.0,"['kaki', 'lin']",['lin'],Chemise,https://www.miumiu.com/content/dam/miumiubkg_products/M/MK1/MK1917/10RGF0241/MK1917_10RG_F0241_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/mocassins-ruches-en-cuir-nappa/5D341E_EFX_F0NBL_F_005,Mocassins Ruches En Cuir Nappa Bruyère | Miu Miu,"Ces élégants mocassins en cuir nappa affichent des lignes légères et polyvalentes, empreintes de références vintage. Le logo doré estampé vient sublimer ce modèle, qui s’intègre aussi bien à des looks plus décontractés. ",800.0,"['doré', 'bruyère']",['cuir'],Mocassins,https://www.miumiu.com/content/dam/miumiubkg_products/5/5D3/5D341E/EFXF0NBL/5D341E_EFX_F0NBL_F_005_SLR.jpg
https://www.miumiu.com/fr/fr/p/sac-a-main-aventure-en-cuir-nappa/5BB169_2BBL_F0316_V_OOO,Sac À Main Aventure En Cuir Nappa Chêne | Miu Miu,"Tiré des archives de Miu Miu, le sac à main Aventure a été revisité en termes de structure, à présent plus légère, et d’attitude, afin de créer un sac classique empreint d’un charme intemporel. Le logo lettres estampé apporte une touche iconique.",3200.0,['chêne'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB169/2BBLF0316/5BB169_2BBL_F0316_V_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/accessoire-en-cuir/5NR037_EFX_F0316,Accessoire En Cuir Chêne | Miu Miu,Le design de cet accessoire en cuir offre un style unique à tous les looks. Il est orné du logo estampé qui apporte une touche iconique.,1200.0,['chêne'],['cuir'],Accessoire,https://www.miumiu.com/content/dam/miumiubkg_products/5/5NR/5NR037/EFXF0316/5NR037_EFX_F0316_SLF.jpg
https://www.miumiu.com/fr/fr/p/chemise-en-chambray/GWC123_16UA_F0013_S_OOO,Chemise En Chambray Bleu Saphir | Miu Miu,"Inspirée des années 1950, cette chemise en chambray léger présente une coupe courte, qui évoque la rencontre entre le prêt-à-porter masculin et féminin et l’attitude décontractée de Miu Miu. ",940.0,"['bleu', 'bleu saphir', 'lin']",['lin'],Chemise,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWC/GWC123/16UAF0013/GWC123_16UA_F0013_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-ivy-en-cuir/5BA281_2CRW_F0002_V_OLN,Sac Ivy En Cuir Noir | Miu Miu,"Ce sac IVY en cuir rehausse un style classique de détails métalliques et de coutures contrastées. Le logo lettres Miu Miu ton sur ton apporte une touche de finition iconique, immédiatement reconnaissable.",1400.0,"['noir', 'sable']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BA/5BA281/2CRWF0002/5BA281_2CRW_F0002_V_OLN_SLF.jpg
https://www.miumiu.com/fr/fr/p/casquette-de-baseball-en-coton/5HC179_2CQ1_F03RF,Casquette De Baseball En Coton Sapin/bleu Royal | Miu Miu,Cette élégante casquette de baseball en coton de style sportif joue avec les couleurs et est agrémentée du logo Miu Miu brodé. ,490.0,['bleu'],['coton'],Casquette,https://www.miumiu.com/content/dam/miumiubkg_products/5/5HC/5HC179/2CQ1F03RF/5HC179_2CQ1_F03RF_SLF.jpg
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-miu-logo/SMUA53_EZVN_FE60O_C_049,Lunettes De Soleil Miu Miu Logo Verres Indigo | Miu Miu,Les lunettes de soleil Miu Miu réinterprètent les classiques avec une touche glamour. La monture en métal est dotée de verres carrés soulignés par un cerclage fin. Les branches ultra fines sont agrémentées du logo Miu Miu vertical.,390.0,"['vert', 'indigo']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA53/EZVNFE60O/SMUA53_EZVN_FE60O_C_049_SLF.jpg
https://www.miumiu.com/fr/fr/p/robe-midi-en-jersey-stretch/MF5707_16T3_F0161_S_OOO,Robe Midi En Jersey Stretch Vert Militaire | Miu Miu,Cette robe en jersey stretch affiche une coupe skinny et un dos nu évoquant les vêtements de sport et de bain. Elle est agrémentée d’une bordure à contraste chromatique et du logo Miu Miu. ,1800.0,['vert'],['jersey'],Robe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MF5/MF5707/16T3F0161/MF5707_16T3_F0161_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/porte-cles-en-cuir/5TL529_2CUI_F0237,Porte-clés En Cuir Bleu Pervenche | Miu Miu,"Les éléments uniques de la garde-robe Miu Miu se transforment en accessoires précieux pour les sacs, et se marient dans des combinaisons espiègles et personnelles. Inspiré de la chemise en popeline classique, cet accessoire en cuir ajoute une touche unique au design d’un sac.",490.0,"['bleu', 'lin', 'pervenche']","['lin', 'cuir']",Porte-clés,https://www.miumiu.com/content/dam/miumiubkg_products/5/5TL/5TL529/2CUIF0237/5TL529_2CUI_F0237_SLF.jpg
